"";"cntry";"year";"CPIH";"DGDP";"DMGT";"DXGT";"LTIR";"NAWU";"NPON";"PDEB";"PDEF";"PGDP";"POPU";"REER";"STIR";"TFFP";"UNEM";"UVGD";"id";"CC.EST";"GE.EST";"PV.EST";"RL.EST";"RQ.EST";"VA.EST";"VA.STD.ERR"
"367";"FRA";1960;NA;13,1327834;7,2935;8,7276;5,7;NA;5386,888;NA;NA;NA;46640;0,794951498;4,1;46,9875242;1,4;58,914;5;NA;NA;NA;NA;NA;NA;NA
"368";"FRA";1961;NA;13,4210048;7,7515;9,1083;5,52;NA;5478,552;NA;NA;NA;47141;0,803330096;3,65;48,6640151;1,2;63,206;5;NA;NA;NA;NA;NA;NA;NA
"369";"FRA";1962;NA;14,0456712;8,4527;9,3109;5,43;NA;5616,622;NA;NA;NA;47999;0,805186925;3,61;51,28418;1,4;70,674;5;NA;NA;NA;NA;NA;NA;NA
"370";"FRA";1963;NA;14,8218373;9,6909;10,2423;5,34;NA;5737,924;NA;NA;NA;48840;0,805186925;3,98;53,4176283;1,5;79,229;5;NA;NA;NA;NA;NA;NA;NA
"371";"FRA";1964;NA;15,4138077;11,3452;11,5066;5,45;NA;5852,943;NA;NA;NA;49357;0,805186925;4,7;55,6483354;1,2;87,874;5;NA;NA;NA;NA;NA;NA;NA
"372";"FRA";1965;NA;15,8765122;11,755;12,879;6,2;1,848214;5982,461;NA;NA;604,293;49830;0,805186925;4,18;57,2433468;1,5;94,912;5;NA;NA;NA;NA;NA;NA;NA
"373";"FRA";1966;NA;16,3483418;13,3621;13,9831;6,58;1,958446;6118,519;NA;NA;635,533;50260;0,805186925;4,79;58,8964554;1,6;102,866;5;NA;NA;NA;NA;NA;NA;NA
"374";"FRA";1967;NA;16,9245431;14,6563;15,0718;6,71;2,087899;6265,073;NA;NA;667,972;50669;0,801429057;4,77;60,5509525;2,1;111,732;5;NA;NA;NA;NA;NA;NA;NA
"375";"FRA";1968;NA;18,2860281;16,8894;17,0999;6,95;2,235372;6394,522;NA;NA;701,607;51053;0,774390699;6,21;62,1755846;2,6;126,142;5;NA;NA;NA;NA;NA;NA;NA
"376";"FRA";1969;NA;18,8566737;20,475;19,9195;7,87;2,401652;6505,752;NA;NA;737,058;51473;0,806496462;9,33;64,7147696;2,2;139,326;5;NA;NA;NA;NA;NA;NA;NA
"377";"FRA";1970;NA;18,52317;22,4191;23,2082;8,04;2,593038;6621,048;NA;NA;774,272;51944;0,865555212;8,61;66,7895161;2,2;145,222;5;NA;NA;NA;NA;NA;NA;NA
"378";"FRA";1971;NA;19,2950613;24,7376;26,2581;7,75;2,816675;6742,243;NA;NA;812,24;52439;0,87995707;5,98;68,7640003;2,4;159,317;5;NA;NA;NA;NA;NA;NA;NA
"379";"FRA";1972;NA;21,0269005;28,7548;30,1624;7,35;3,079644;6857,061;NA;NA;849,785;52907;0,862430007;5,31;70,2135317;2,4;181,449;5;NA;NA;NA;NA;NA;NA;NA
"380";"FRA";1973;NA;23,4652167;36,3516;37,7372;8,29;3,272261;6971,149;NA;NA;888,648;53333;0,833553114;9,25;72,5888264;2,2;215,337;5;NA;NA;NA;NA;NA;NA;NA
"381";"FRA";1974;NA;25,2908646;52,5915;49,9403;10,45;3,469917;7085,152;NA;NA;926,922;53682;0,864892058;12,98;73,8436181;2,2;242,073;5;NA;NA;NA;NA;NA;NA;NA
"382";"FRA";1975;NA;30,6842676;51,9464;54,7815;9,52;3,732697;7193,077;NA;NA;961,671;53932;0,81091291;7,61;72,2895695;3,3;290,877;5;NA;NA;NA;NA;NA;NA;NA
"383";"FRA";1976;NA;33,8196285;67,799;64,6891;9,33;3,940546;7283,56;NA;NA;996,461;54149;0,814820179;8,67;73,9802914;3,6;334,567;5;NA;NA;NA;NA;NA;NA;NA
"384";"FRA";1977;NA;35,0732822;73,2424;72,6363;9,87;4,170261;7382,378;20,1746;NA;1029,619;54395;0,854641387;9,07;75,1772616;4;358,989;5;NA;NA;NA;NA;NA;NA;NA
"385";"FRA";1978;NA;37,4346472;76,4761;80,6474;9,5;4,37523;7493,048;21,5128;-0,7650273;1061,965;54634;0,875031443;7,8;76,9360638;4,1;398,403;5;NA;NA;NA;NA;NA;NA;NA
"386";"FRA";1979;NA;40,6569136;91,0347;92,8193;9,89;4,616731;7591,711;21,4205;0,651164;1093,375;54873;0,888748805;9,68;78,4014968;4,7;448,057;5;NA;NA;NA;NA;NA;NA;NA
"387";"FRA";1980;NA;45,1055559;113,7108;105,9474;13,13;4,835505;7601,542;21,0245;0,7906678;1123,378;55157;0,894717184;12,03;78,438882;5;504,931;5;NA;NA;NA;NA;NA;NA;NA
"388";"FRA";1981;NA;48,9532181;129,831;121,6825;15,85;5,098591;7487,388;22,2404;-0,7076679;1147,659;55470;0,920781393;15,32;78,4622763;6;553,861;5;NA;NA;NA;NA;NA;NA;NA
"389";"FRA";1982;NA;51,5357373;142,5707;127,8975;15,65;5,331976;7349,978;25,5791;-1,0872218;1170,416;55805;0,980425546;14,62;79,5229181;6,6;597,688;5;NA;NA;NA;NA;NA;NA;NA
"390";"FRA";1983;NA;53,6747193;143,0819;141,3982;13,59;5,567313;7238,065;26,9219;-0,3340446;1191,615;56107;1,032198757;12,47;79,9253458;7,3;630,22;5;NA;NA;NA;NA;NA;NA;NA
"391";"FRA";1984;NA;56,6245286;159,9986;160,8701;12,49;5,833713;7165,796;29,345;-0,4043676;1213,317;56381;1,047577814;11,7;80,7998533;8,4;674,919;5;NA;NA;NA;NA;NA;NA;NA
"392";"FRA";1985;NA;60,3860956;173,2926;170,6012;11,12;6,056263;7233,305;30,9588;-0,4458294;1237,842;56663;1,035895646;9,95;81,6693706;8,7;731,434;5;NA;NA;NA;NA;NA;NA;NA
"393";"FRA";1986;NA;63,3945874;161,129;160,1778;8,54;6,289454;7407,506;31,5277;-0,6426499;1266,265;56953;1,036616729;7,71;82,6787711;8,9;785,822;5;NA;NA;NA;NA;NA;NA;NA
"394";"FRA";1987;NA;63,7390728;167,7016;158,8039;9,5;6,521511;7574,817;33,8425;0,448607;1298,486;57263;1,056334485;8,25;83,6294632;8,9;810,333;5;NA;NA;NA;NA;NA;NA;NA
"395";"FRA";1988;NA;64,7711353;181,3473;175,6654;9,08;6,736462;7738,747;33,7152;-0,1944413;1334,248;57594;1,072698363;7,94;86,142253;8,5;862,512;5;NA;NA;NA;NA;NA;NA;NA
"396";"FRA";1989;NA;67,0187508;208,0657;201,6825;8,79;6,965606;7897,392;34,435;0,6704302;1371,216;57938;1,070782079;9,4;87,9130103;8,1;931,208;5;NA;NA;NA;NA;NA;NA;NA
"397";"FRA";1990;65,4826895;69,891625;217,499;209,6569;9,94;7,21377;8059,053;35,5535;0,2346362;1407,899;58256;1,054050799;10,32;88,9520647;7,9;999,521;5;NA;NA;NA;NA;NA;NA;NA
"398";"FRA";1991;67,7120735;71,0633659;222,3181;219,0944;9,05;7,466485;8228,107;36,3396;-0,0652191;1442,812;58548;1,063075781;9,62;89,0024084;8,1;1026,931;5;NA;NA;NA;NA;NA;NA;NA
"399";"FRA";1992;69,348204;73,7830773;223,8182;231,0709;8,59;7,737542;8395,566;40,0874;-1,6246929;1475,777;58839;1,044030325;10,35;90,1143507;9;1083,286;5;NA;NA;NA;NA;NA;NA;NA
"400";"FRA";1993;70,8781734;77,4078299;215,8493;234,823;6,78;8,009339;8558,823;46,4885;-3,1403032;1504,995;59095;1,011297997;8,59;89,8328989;10,1;1129,36;5;NA;NA;NA;NA;NA;NA;NA
"401";"FRA";1994;72,1083937;78,7297876;237,0979;254,6681;7,22;8,213823;8723,146;49,7684;-2,1032032;1534,759;59315;1,00351395;5,85;91,2802006;10,4;1175,736;5;NA;NA;NA;NA;NA;NA;NA
"402";"FRA";1995;73,4010617;80,3175959;257,4746;277,0667;7,54;8,379527;8894,789;56,1059;-1,6591519;1564,346;59530;0,994738984;6,58;92,2853475;10,2;1224,716;5;NA;NA;NA;NA;NA;NA;NA
"403";"FRA";1996;74,9325;81,8103355;269,1343;291,6771;6,31;8,550556;9061,426;59,9984;-0,3417804;1593,733;59742;0,989851469;3,94;93,0208725;10,5;1265,105;5;1,247409;1,251857;0,8882284;1,483683;1,048776;1,311158;0,2080557
